,unit_id,unit_state,trusted_judgments,last_judgment,predicted_category,confidence,tweet
176,191783186,finalized,3,2012-08-18 20:22:00.000Z,Caution and advice,1.0,"  #Tornado warning for Shelby and parts of Crittenden counties, Tenn., including Memphis "
177,191783187,finalized,3,2012-08-19 16:49:00.000Z,Caution and advice,0.7073,  National Weather Service issues tornado watch for central Indiana until  p.m.
178,191783188,finalized,3,2012-08-17 23:50:00.000Z,Caution and advice,0.7203,"    The Storm Prediction Center has extended the Tornado watch for Hartford, Tolland and Windham Coun ..."
179,191783189,finalized,4,2012-08-18 09:55:00.000Z,Caution and advice,0.4964,"  LARGE, multivortex #tornado now near Binger, OK or  miles south of Hinton.  TAKE COVER NOW below ground!  . ..."
180,191783190,finalized,3,2012-08-16 21:34:00.000Z,Caution and advice,1.0,"NWS dopplar radar indicated a severe storm producing a tornado near Clarksdale, Mississippi, moving NE at  mph "
181,191783191,finalized,3,2012-08-16 13:22:00.000Z,Caution and advice,1.0,"  Tornado warning for Jefferson County, White Hall, Pine Bluff take cover now. /via "
182,191783192,finalized,5,2012-08-18 21:20:00.000Z,Caution and advice,0.6215,"    NWS issues #tornado emergency for Newcastle, Norman and Moore, Oklahoma "
183,191783193,finalized,3,2012-08-17 03:24:00.000Z,Caution and advice,0.6667,So the tornado siren just went off :(:(
184,191783194,finalized,4,2012-08-18 21:35:00.000Z,Caution and advice,0.4832,tornado watch extends from
185,191783195,finalized,3,2012-08-19 17:06:00.000Z,Caution and advice,1.0,"  New event. Tornado Warning from // : PM to : PM CDT for Barton County, Dade Coun... Read more at  ..."
186,191783196,finalized,3,2012-08-15 20:56:00.000Z,Caution and advice,0.6962,"Another tornado headed towards Joplin, MO. Damn #PrayForJoplin"
187,191783197,finalized,3,2012-08-18 21:41:00.000Z,Caution and advice,0.6940000000000001,  The whole state of new jersey is under a tornado watch.. Oh.
188,191783198,finalized,4,2012-08-18 16:07:00.000Z,Caution and advice,1.0,"    #Truckers have blocked #Westboro in at the Flying J in #Joplin! If you're near, stand with them! #tcot  ..."
189,191783199,finalized,3,2012-08-18 19:57:00.000Z,Caution and advice,1.0,TORNADO WATCH UNTIL  PM IN NE OHIO STRONG TO SVR STORMS WITH A HISTORY OF PRODUCING LG HAIL & ROTATION WILL AFFECT NE OH AND NW PA AT  PM
190,191783200,finalized,3,2012-08-19 08:06:00.000Z,Caution and advice,1.0,"  Tornado on the ground near Harrisonville, MO. Another in KS along I- near Mile marker ."
191,191783201,finalized,4,2012-08-17 15:31:00.000Z,Caution and advice,0.7807,Tornado Warning for Ouachita and Union Parish in LA until :pm CDT. #lawx
192,191783202,finalized,3,2012-08-19 07:57:00.000Z,Caution and advice,1.0,Tornado warning alert but no tornado 
193,191783203,finalized,3,2012-08-17 22:00:00.000Z,Caution and advice,1.0,A SEVERE THUNDERSTORM WARNING REMAINS IN EFFECT UNTIL  AM CDT FOR CENTRAL COMANCHE COUNTY  #okwx
194,191783204,finalized,3,2012-08-18 11:58:00.000Z,Caution and advice,1.0,#Tornado watch till  pm CDT Saint Louis city county Jefferson St Charles Franklin Lincoln Pike Warren & Montgomery counties #MO #STL
195,191783205,finalized,3,2012-08-18 21:23:00.000Z,Caution and advice,1.0,"  #Tornado on the ground south of Palmer, #Mass. & continue moving eastward toward Fiskdale in western Worcester Co.  ..."
196,191783206,finalized,4,2012-08-18 16:31:00.000Z,Caution and advice,0.7423,  NOAA's Storm Prediction Center:  HIGH risk for severe today.  Dr. Forbes agrees.  Ingredients for #tornado outbreak: ...
197,191783207,finalized,4,2012-08-17 22:06:00.000Z,Caution and advice,1.0,Tornado warning
198,191783208,finalized,4,2012-08-17 11:12:00.000Z,Caution and advice,0.5062, Tornado Coming be careful
199,191783209,finalized,4,2012-08-19 03:41:00.000Z,Caution and advice,1.0,  TORNADO WARNING: Love   Expires: // :PM   #tornado #okwx #okstorms
200,191783210,finalized,3,2012-08-18 20:01:00.000Z,Caution and advice,1.0,"Jackson, Johnson, Cass Counties Under Tornado Warnings  "
201,191783211,finalized,3,2012-08-19 08:11:00.000Z,Caution and advice,0.6132,a #tornado hit #japan??
202,191783212,finalized,4,2012-08-17 22:06:00.000Z,Caution and advice,1.0,  Severe Thunderstorm Warning for Alfalfa and Grant County in OK until :pm CDT. #okwx
203,191783213,finalized,3,2012-08-18 21:37:00.000Z,Caution and advice,0.6847,  Possible tornado strikes near Hamilton overnight 
204,191783214,finalized,3,2012-08-19 17:44:00.000Z,Caution and advice,0.6069,"TORNADO WARNING [ Fillmore, NE ][ Nuckolls, NE ][ Thayer, NE ] Expires: Tue May  : EDT #SVRAlert"
205,191783215,finalized,3,2012-08-17 22:00:00.000Z,Caution and advice,1.0,TORNADO WARNING in effect for Oakland County till : p.m. 
206,191783216,finalized,3,2012-08-18 21:33:00.000Z,Caution and advice,1.0,confirmed by   &  TORNADO WARNING IN ANN ARBOR. Batten down the whatevers.
207,191783217,finalized,3,2012-08-19 08:01:00.000Z,Caution and advice,1.0,"  Just In:  Tornado warning canceled for Joplin, Missouri"
208,191783218,finalized,3,2012-08-19 16:49:00.000Z,Caution and advice,0.6904,Tornado warning Union County in #NEGA #GAWX
209,191783219,finalized,3,2012-08-19 16:49:00.000Z,Caution and advice,1.0,Tornado warning with rotation by Forney #onthelookout
210,191783220,finalized,3,2012-08-19 15:52:00.000Z,Caution and advice,0.6707,"Tornado warning, Sacramento county, pls take shelter!"
211,191783221,finalized,6,2012-08-16 13:32:00.000Z,Caution and advice,0.7072,Tornado Watch issued May  at :PM EDT expiring May  at :PM EDT by NWS NorthernIndiana... 
212,191783222,finalized,3,2012-08-17 22:30:00.000Z,Caution and advice,0.6851," well, there will not be a tornado tonight.  I would suggest finding some place in the area.  Do you live in a complex or is it sml"
213,191783223,finalized,6,2012-08-17 03:24:00.000Z,Caution and advice,0.5002, I've never seen anything like this before. I'll be shocked if there were no tornado touch downs north of #Guelph.
214,191783224,finalized,5,2012-08-18 09:48:00.000Z,Caution and advice,0.6165,  DFW airport ( has sheltered passengers in the terminal after tornado warning - CBS DFW live stream http:// ...
215,191783225,finalized,3,2012-08-18 15:48:00.000Z,Caution and advice,0.6681,Report of tornado spotted just north of Cerro Gordo.   will be breaking in momentarily with the most up to date information.
216,191783226,finalized,3,2012-08-19 08:47:00.000Z,Caution and advice,0.6556,"  National Weather Service has issued Tornado Watch in effect until :PM for several MA counties, including Suffolk C ..."
217,191783227,finalized,3,2012-08-18 21:27:00.000Z,Caution and advice,1.0, Florence has a tornado watch until 
218,191783228,finalized,3,2012-08-18 11:48:00.000Z,Caution and advice,1.0,funny how everyone in this second-floor newsroom ignores the blaring tornado sirens outside.
219,191783229,finalized,3,2012-08-15 21:06:00.000Z,Caution and advice,1.0,Tornado Warning for Barry and Calhoun County in MI until :pm EDT. #miwx
220,191783230,finalized,4,2012-08-16 17:56:00.000Z,Caution and advice,1.0,"Wtf? Come on now.  Tornado warning for #Joplin, Mo.!! Radar and warning info: "
221,191783231,finalized,3,2012-08-18 21:31:00.000Z,Caution and advice,1.0,"  Just In: Tornado spotted in Bedford, Texas, between Fort Worth and Dallas, according to the National Weather Service."
222,191783232,finalized,3,2012-08-18 21:25:00.000Z,Caution and advice,0.6701,"  Reports of a possible #tornado and numerous trees down -miles north of Springboro, Pennsylvania at : p.m. EDT."
223,191783233,finalized,3,2012-08-19 17:13:00.000Z,Caution and advice,1.0,"Stewart County hit by tornado, weather service reports  "
224,191783234,finalized,3,2012-08-19 16:45:00.000Z,Caution and advice,0.6341,"  A SEVERE THUNDERSTORM WATCH IS IN EFFECT UNTIL : PM SATURDAY FOR PAS OF OKLAHOMA,  #okw ..."
225,191783235,finalized,3,2012-08-19 18:08:00.000Z,Caution and advice,1.0,"National Weather Service issues TORNADO WARNING for Texas County, OK and Beaver County, OK until :pm."
226,191783236,finalized,3,2012-08-18 19:46:00.000Z,Caution and advice,0.7118,  possible tornado forming by work heading towards  .  Duck and cover.
227,191783237,finalized,4,2012-08-18 19:57:00.000Z,Caution and advice,0.5292,Tornado watch extended until pm hope everyone is home or in a safe spot.
228,191783238,finalized,6,2012-08-18 09:48:00.000Z,Caution and advice,0.4944,"  Rangers Ballpark in Arlington, TX, evacuated mid-game amid #tornado warning "
229,191783239,finalized,3,2012-08-16 14:11:00.000Z,Caution and advice,0.6594,TORNADO WARNING: Kalamazoo   Expires: // :PM   #tornado #miwx
230,191783240,finalized,3,2012-08-17 01:43:00.000Z,Caution and advice,1.0,Chance of a tornado: % -_____-
231,191783241,finalized,3,2012-08-19 07:50:00.000Z,Caution and advice,1.0,Possible tornado on the ground  mile north of Vicksburg...no visual.  NWS radar returns showing visual.
232,191783242,finalized,4,2012-08-18 21:25:00.000Z,Caution and advice,0.7782,Tornado watch for Monroe county michigan until  pm tonight.
233,191783243,finalized,4,2012-08-19 07:50:00.000Z,Caution and advice,1.0,"#United States #Pennsylvania #WeatherlyWeather service confirms tornado touched down in Embden, Maine - Bangor Daily News"
234,191783244,finalized,3,2012-08-18 09:41:00.000Z,Caution and advice,0.6795,   OK tornadoes have been upgraded to EF:  ) El Reno/Piedmont....) Chickasha to Newcastle/Moore....) Washington/G ...
235,191783245,finalized,3,2012-08-18 21:35:00.000Z,Caution and advice,0.3703,"#Tornado watch=a tornado is possible in the area. Tornado warning=one has been sighted or indicated, take shelter.  #kswx #ksstorms"
236,191783246,finalized,5,2012-08-16 16:57:00.000Z,Caution and advice,1.0,TORNADO WARNING: Beaver   Expires: // :PM   #tornado #okwx #okstorms
237,191783247,finalized,3,2012-08-19 18:08:00.000Z,Caution and advice,0.6904,"  *** TORNADO WATCH *** until AM CDT for IA MN SD ND for LARGE TORNADOES ."" HAIL and MPH winds"
238,191783248,finalized,3,2012-08-19 17:52:00.000Z,Caution and advice,0.6341,Tornado watch Sunday afternoon and evening 
239,191783249,finalized,4,2012-08-18 09:41:00.000Z,Caution and advice,0.5326,Special Weather Statement issued June  at :PM CDT expiring June  at :PM CDT by NWS Shreveport ht...  #OKwx
240,191783250,finalized,3,2012-08-18 15:50:00.000Z,Caution and advice,0.6408,"  NOW IN EFFECT:  Tornado Watch for portions of the area in IN, OH, MI until :pm EDT / :pm CDT. / ..."
241,191783251,finalized,3,2012-08-19 08:06:00.000Z,Caution and advice,0.6507,ok we are under an official tornado watch until later this morning please keep us in your thoughts and prayers just came over scanner
242,191783252,finalized,4,2012-08-16 18:01:00.000Z,Caution and advice,1.0,"SCARY!   Terrifying!!!   #Joplin, MO: Before & After:  #tornado"
243,191783253,finalized,4,2012-08-17 15:54:00.000Z,Caution and advice,0.7631,What? There was a tornado in Northern Ireland today? What? #endofdays
244,191783254,finalized,4,2012-08-18 18:07:00.000Z,Caution and advice,1.0,How to Design a Tornado Safe Room  #HomeDesign #Architecture
245,191783255,finalized,3,2012-08-19 08:37:00.000Z,Caution and advice,1.0,Tornado warning for southern Sedgwick County and southwest Butler County until : p.m. Storm capable of tornado near Goddard. #ksstorms
246,191783256,finalized,3,2012-08-16 14:17:00.000Z,Caution and advice,1.0,"Tornado in Springfield, MA. This is crazy. I hope friends in Boston are safe! "
247,191783257,finalized,4,2012-08-17 21:50:00.000Z,Caution and advice,0.4601,US day  #severe #weather outlook updated #WIND: % #HAIL: % #TORNADO: %   / #wx 
248,191783258,finalized,5,2012-08-16 09:05:00.000Z,Caution and advice,0.8037,      Tornado with debris reported in southeast Dallas per NWS Chat. Large wedge near I ...
249,191783259,finalized,3,2012-08-19 17:30:00.000Z,Caution and advice,0.6465,  Tornado in Bloomington... 
250,191783260,finalized,3,2012-08-19 07:39:00.000Z,Caution and advice,1.0,Tornado Warning for Beaver County in OK until :pm CDT
251,191783261,finalized,3,2012-08-18 21:42:00.000Z,Caution and advice,1.0,"  Spotters confirm a tornado on the ground moving toward Joplin, Mo., where a twister on Sunday killed  people - CNN"
252,191783262,finalized,3,2012-08-19 08:01:00.000Z,Caution and advice,1.0,  Tornado reported on the observation at Dallas' Love Field. #txwx
253,191783263,finalized,5,2012-08-17 03:24:00.000Z,Caution and advice,0.4259,"  If you are in the city of Wichita, you should be in your tornado shelters. #ksstorms"
254,191783264,finalized,3,2012-08-17 21:41:00.000Z,Caution and advice,1.0,Pawnee county in Ok too!   Tornado Warning for Pawnee County in KS until :pm CDT. #kswx
255,191783265,finalized,3,2012-08-18 01:54:00.000Z,Caution and advice,1.0,"Tractors?   Tornado warning in Detroit. Combo of  tractors, golf course, lawn equipment on tarp. Not a good sign. #RedSox"
256,191783266,finalized,3,2012-08-17 15:48:00.000Z,Caution and advice,1.0,  High Risk of Severe Weather today for Northeast and Northcentral Arkansas. A Tornado Watch for Northern  rows of countie ...
257,191783267,finalized,3,2012-08-17 22:00:00.000Z,Caution and advice,1.0,  Weather spotters confirm a tornado is on the ground moving toward Joplin.
258,191783268,finalized,3,2012-08-16 16:57:00.000Z,Caution and advice,0.6795,"   tornado reports yesterday including  in Massachusetts,  in California and the rest in Nebraska and Kansas "
259,191783269,finalized,4,2012-08-16 16:57:00.000Z,Caution and advice,0.7354,  Tornado Watch for northern Ky until pm EDT
260,191783270,finalized,4,2012-08-18 18:07:00.000Z,Caution and advice,1.0,Tornado sirens going off in Marion County  as severe thunderstorm warning gets issued during a tornado watch.
261,191783271,finalized,3,2012-08-18 11:40:00.000Z,Caution and advice,1.0,Waiting out the Tornado warning at OPCC.  Glad everyone is safe! 
262,191783272,finalized,5,2012-08-19 07:57:00.000Z,Caution and advice,0.3986,"  #Tornado EMERGENCY coming from NWS for NW side of Norman, Moore, and south side of OKC.  TAKE SHELTER NOW."
263,191783273,finalized,3,2012-08-19 08:06:00.000Z,Caution and advice,1.0,"  A tornado warning in #NYC. A funnel in #Springfield, MA. Is this the new normal?! Our cover story this week:  ..."
264,191783274,finalized,6,2012-08-19 05:56:00.000Z,Caution and advice,0.6766,A tornado is coming near Memphis...probably won't hit.
265,191783275,finalized,3,2012-08-19 08:53:00.000Z,Caution and advice,1.0," Tornado near Tuckerman, Ar. reported to be / mile wide - "
266,191783276,finalized,3,2012-08-16 13:25:00.000Z,Caution and advice,1.0,"FWD: severestudios: Tornado Warning for Maries, Phelps, and Pulaski County in MO until :pm CDT. #mowx"
267,191783277,finalized,3,2012-08-18 21:25:00.000Z,Caution and advice,1.0,New tornado warning in Joplin again. :(
268,191783278,finalized,3,2012-08-18 15:48:00.000Z,Caution and advice,1.0,"#moore no #Tornado on ground, it is thinning out, debris falling from sky as slows down"
269,191783279,finalized,3,2012-08-18 21:20:00.000Z,Caution and advice,1.0,"  TWO HOOKS ONE NEAR DALLAS AND ONE NEAR ONE WEST OF ARLINGTON, TX #TXWX #TORNADO"
270,191783280,finalized,3,2012-08-19 17:44:00.000Z,Caution and advice,0.6848,"tornado watch, central minnesota"
271,191783281,finalized,3,2012-08-19 17:39:00.000Z,Caution and advice,1.0,  Tornado Warning for Holt County in NE until :pm. 
